property_id,check_in_date,room_category,successful_bookings,capacity,Key
19558,25-May-22,RT3,10,21,1955844706RT3
16561,25-May-22,RT3,12,21,1656144706RT3
16563,25-May-22,RT3,12,20,1656344706RT3
17561,25-May-22,RT3,12,19,1756144706RT3
18563,25-May-22,RT3,12,23,1856344706RT3
19560,25-May-22,RT3,12,19,1956044706RT3
17564,25-May-22,RT3,12,24,1756444706RT3
18559,25-May-22,RT3,11,23,1855944706RT3
19559,25-May-22,RT4,2,3,1955944706RT4
16558,25-May-22,RT4,2,3,1655844706RT4
16562,25-May-22,RT4,4,6,1656244706RT4
19563,25-May-22,RT4,4,6,1956344706RT4
16560,25-May-22,RT4,4,7,1656044706RT4
19561,25-May-22,RT4,4,7,1956144706RT4
17560,25-May-22,RT4,5,13,1756044706RT4
18561,25-May-22,RT4,5,9,1856144706RT4
16561,25-May-22,RT4,7,10,1656144706RT4
17564,25-May-22,RT4,8,17,1756444706RT4
18560,25-May-22,RT4,10,15,1856044706RT4
19560,25-May-22,RT4,9,16,1956044706RT4
18559,25-May-22,RT4,8,19,1855944706RT4
17563,25-May-22,RT4,13,19,1756344706RT4
19562,25-May-22,RT4,9,14,1956244706RT4
17559,25-May-22,RT4,9,14,1755944706RT4
18558,25-May-22,RT4,9,20,1855844706RT4
18562,25-May-22,RT4,13,20,1856244706RT4
18563,25-May-22,RT4,9,18,1856344706RT4
16563,25-May-22,RT4,11,18,1656344706RT4
16559,25-May-22,RT4,10,18,1655944706RT4
17558,25-May-22,RT4,3,6,1755844706RT4
17562,25-May-22,RT4,3,6,1756244706RT4
19558,25-May-22,RT4,3,7,1955844706RT4
17561,25-May-22,RT4,3,4,1756144706RT4
16559,26-May-22,RT1,21,30,1655944707RT1
18560,26-May-22,RT1,19,30,1856044707RT1
19562,26-May-22,RT1,16,30,1956244707RT1
19563,26-May-22,RT1,15,30,1956344707RT1
17558,26-May-22,RT1,9,19,1755844707RT1
16558,26-May-22,RT1,12,19,1655844707RT1
17560,26-May-22,RT1,21,40,1756044707RT1
19558,26-May-22,RT1,15,40,1955844707RT1
19560,26-May-22,RT1,14,26,1956044707RT1
17561,26-May-22,RT1,16,26,1756144707RT1
16560,26-May-22,RT1,18,34,1656044707RT1
16561,26-May-22,RT1,12,18,1656144707RT1
16562,26-May-22,RT1,15,31,1656244707RT1
16563,26-May-22,RT1,22,41,1656344707RT1
17559,26-May-22,RT1,21,32,1755944707RT1
17562,26-May-22,RT1,9,20,1756244707RT1
17563,26-May-22,RT1,15,25,1756344707RT1
18558,26-May-22,RT1,8,15,1855844707RT1
18559,26-May-22,RT1,15,42,1855944707RT1
18561,26-May-22,RT1,21,33,1856144707RT1
18562,26-May-22,RT1,22,38,1856244707RT1
18563,26-May-22,RT1,13,27,1856344707RT1
19559,26-May-22,RT1,11,24,1955944707RT1
19561,26-May-22,RT1,16,36,1956144707RT1
17564,26-May-22,RT1,8,16,1756444707RT1
19562,26-May-22,RT2,15,23,1956244707RT2
18563,26-May-22,RT2,15,29,1856344707RT2
17561,26-May-22,RT2,23,36,1756144707RT2
17558,26-May-22,RT2,25,50,1755844707RT2
16562,26-May-22,RT2,20,43,1656244707RT2
16561,26-May-22,RT2,17,24,1656144707RT2
16558,26-May-22,RT2,15,22,1655844707RT2
19560,26-May-22,RT2,23,38,1956044707RT2
16563,26-May-22,RT2,22,38,1656344707RT2
16559,26-May-22,RT2,26,41,1655944707RT2
19559,26-May-22,RT2,21,41,1955944707RT2
19558,26-May-22,RT2,15,39,1955844707RT2
17559,26-May-22,RT2,23,39,1755944707RT2
16560,26-May-22,RT2,17,34,1656044707RT2
18562,26-May-22,RT2,19,34,1856244707RT2
18559,26-May-22,RT2,17,44,1855944707RT2
17563,26-May-22,RT2,26,44,1756344707RT2
17562,26-May-22,RT2,11,30,1756244707RT2
18558,26-May-22,RT2,15,30,1855844707RT2
17564,26-May-22,RT2,17,40,1756444707RT2
18561,26-May-22,RT2,23,40,1856144707RT2
18560,26-May-22,RT2,27,40,1856044707RT2
17560,26-May-22,RT2,21,45,1756044707RT2
19561,26-May-22,RT2,23,45,1956144707RT2
19563,26-May-22,RT2,22,45,1956344707RT2
19563,26-May-22,RT3,13,29,1956344707RT3
19562,26-May-22,RT3,20,29,1956244707RT3
19561,26-May-22,RT3,15,29,1956144707RT3
18562,26-May-22,RT3,19,29,1856244707RT3
17558,26-May-22,RT3,14,27,1755844707RT3
17562,26-May-22,RT3,13,27,1756244707RT3
19559,26-May-22,RT3,15,27,1955944707RT3
16559,26-May-22,RT3,23,32,1655944707RT3
16558,26-May-22,RT3,5,8,1655844707RT3
18560,26-May-22,RT3,15,24,1856044707RT3
16563,26-May-22,RT3,13,20,1656344707RT3
16561,26-May-22,RT3,14,21,1656144707RT3
18561,26-May-22,RT3,14,25,1856144707RT3
16562,26-May-22,RT3,9,18,1656244707RT3
16560,26-May-22,RT3,10,20,1656044707RT3
17563,26-May-22,RT3,10,16,1756344707RT3
19558,26-May-22,RT3,10,21,1955844707RT3
17564,26-May-22,RT3,10,24,1756444707RT3
17559,26-May-22,RT3,12,16,1755944707RT3
17560,26-May-22,RT3,12,25,1756044707RT3
17561,26-May-22,RT3,12,19,1756144707RT3
18558,26-May-22,RT3,12,26,1855844707RT3
18563,26-May-22,RT3,12,23,1856344707RT3
19560,26-May-22,RT3,12,19,1956044707RT3
18559,26-May-22,RT3,11,23,1855944707RT3
17562,26-May-22,RT4,2,6,1756244707RT4
19559,26-May-22,RT4,2,3,1955944707RT4
16558,26-May-22,RT4,2,3,1655844707RT4
16560,26-May-22,RT4,4,7,1656044707RT4
19561,26-May-22,RT4,4,7,1956144707RT4
18561,26-May-22,RT4,5,9,1856144707RT4
16561,26-May-22,RT4,6,10,1656144707RT4
17560,26-May-22,RT4,6,13,1756044707RT4
17564,26-May-22,RT4,6,17,1756444707RT4
18560,26-May-22,RT4,8,15,1856044707RT4
19560,26-May-22,RT4,10,16,1956044707RT4
18559,26-May-22,RT4,8,19,1855944707RT4
17563,26-May-22,RT4,12,19,1756344707RT4
19562,26-May-22,RT4,8,14,1956244707RT4
17559,26-May-22,RT4,9,14,1755944707RT4
18558,26-May-22,RT4,10,20,1855844707RT4
18562,26-May-22,RT4,13,20,1856244707RT4
18563,26-May-22,RT4,9,18,1856344707RT4
16563,26-May-22,RT4,11,18,1656344707RT4
16559,26-May-22,RT4,12,18,1655944707RT4
16562,26-May-22,RT4,3,6,1656244707RT4
17558,26-May-22,RT4,3,6,1755844707RT4
19563,26-May-22,RT4,3,6,1956344707RT4
19558,26-May-22,RT4,3,7,1955844707RT4
17561,26-May-22,RT4,3,4,1756144707RT4
19563,27-May-22,RT3,14,29,1956344708RT3
18560,27-May-22,RT1,19,30,1856044708RT1
19562,27-May-22,RT1,17,30,1956244708RT1
19563,27-May-22,RT1,16,30,1956344708RT1
17558,27-May-22,RT1,10,19,1755844708RT1
16558,27-May-22,RT1,12,19,1655844708RT1
17560,27-May-22,RT1,18,40,1756044708RT1
19558,27-May-22,RT1,19,40,1955844708RT1
19560,27-May-22,RT1,18,26,1956044708RT1
17561,27-May-22,RT1,16,26,1756144708RT1
16560,27-May-22,RT1,19,34,1656044708RT1
16561,27-May-22,RT1,10,18,1656144708RT1
16562,27-May-22,RT1,15,31,1656244708RT1
16563,27-May-22,RT1,23,41,1656344708RT1
17559,27-May-22,RT1,19,32,1755944708RT1
17562,27-May-22,RT1,9,20,1756244708RT1
17563,27-May-22,RT1,15,25,1756344708RT1
18558,27-May-22,RT1,8,15,1855844708RT1
18559,27-May-22,RT1,18,42,1855944708RT1
18561,27-May-22,RT1,20,33,1856144708RT1
18562,27-May-22,RT1,21,38,1856244708RT1
18563,27-May-22,RT1,13,27,1856344708RT1
19559,27-May-22,RT1,13,24,1955944708RT1
19561,27-May-22,RT1,18,36,1956144708RT1
17564,27-May-22,RT1,6,16,1756444708RT1
19562,27-May-22,RT2,14,23,1956244708RT2
18563,27-May-22,RT2,15,29,1856344708RT2
17561,27-May-22,RT2,19,36,1756144708RT2
17558,27-May-22,RT2,26,50,1755844708RT2
16562,27-May-22,RT2,19,43,1656244708RT2
16561,27-May-22,RT2,13,24,1656144708RT2
16558,27-May-22,RT2,13,22,1655844708RT2
19560,27-May-22,RT2,24,38,1956044708RT2
16563,27-May-22,RT2,26,38,1656344708RT2
16559,27-May-22,RT2,28,41,1655944708RT2
19559,27-May-22,RT2,18,41,1955944708RT2
19558,27-May-22,RT2,16,39,1955844708RT2
17559,27-May-22,RT2,26,39,1755944708RT2
16560,27-May-22,RT2,18,34,1656044708RT2
18562,27-May-22,RT2,22,34,1856244708RT2
18559,27-May-22,RT2,17,44,1855944708RT2
17563,27-May-22,RT2,31,44,1756344708RT2
17562,27-May-22,RT2,13,30,1756244708RT2
18558,27-May-22,RT2,14,30,1855844708RT2
17564,27-May-22,RT2,19,40,1756444708RT2
18561,27-May-22,RT2,27,40,1856144708RT2
18560,27-May-22,RT2,28,40,1856044708RT2
17560,27-May-22,RT2,25,45,1756044708RT2
19561,27-May-22,RT2,24,45,1956144708RT2
19563,27-May-22,RT2,21,45,1956344708RT2
16559,27-May-22,RT1,18,30,1655944708RT1
19562,27-May-22,RT3,16,29,1956244708RT3
19561,27-May-22,RT3,16,29,1956144708RT3
18562,27-May-22,RT3,20,29,1856244708RT3
17558,27-May-22,RT3,14,27,1755844708RT3
17562,27-May-22,RT3,11,27,1756244708RT3
19559,27-May-22,RT3,15,27,1955944708RT3
16559,27-May-22,RT3,22,32,1655944708RT3
16558,27-May-22,RT3,5,8,1655844708RT3
18560,27-May-22,RT3,16,24,1856044708RT3
16563,27-May-22,RT3,13,20,1656344708RT3
17560,27-May-22,RT3,13,25,1756044708RT3
18561,27-May-22,RT3,13,25,1856144708RT3
16562,27-May-22,RT3,9,18,1656244708RT3
17564,27-May-22,RT3,9,24,1756444708RT3
17563,27-May-22,RT3,10,16,1756344708RT3
18559,27-May-22,RT3,10,23,1855944708RT3
19558,27-May-22,RT3,10,21,1955844708RT3
17559,27-May-22,RT3,12,16,1755944708RT3
17561,27-May-22,RT3,12,19,1756144708RT3
18558,27-May-22,RT3,12,26,1855844708RT3
18563,27-May-22,RT3,12,23,1856344708RT3
19560,27-May-22,RT3,12,19,1956044708RT3
16560,27-May-22,RT3,11,20,1656044708RT3
16561,27-May-22,RT3,11,21,1656144708RT3
19559,27-May-22,RT4,2,3,1955944708RT4
16558,27-May-22,RT4,2,3,1655844708RT4
16560,27-May-22,RT4,4,7,1656044708RT4
17560,27-May-22,RT4,5,13,1756044708RT4
16561,27-May-22,RT4,6,10,1656144708RT4
18561,27-May-22,RT4,6,9,1856144708RT4
17564,27-May-22,RT4,7,17,1756444708RT4
18560,27-May-22,RT4,10,15,1856044708RT4
19560,27-May-22,RT4,9,16,1956044708RT4
18559,27-May-22,RT4,7,19,1855944708RT4
17563,27-May-22,RT4,12,19,1756344708RT4
19562,27-May-22,RT4,9,14,1956244708RT4
17559,27-May-22,RT4,9,14,1755944708RT4
18558,27-May-22,RT4,11,20,1855844708RT4
18562,27-May-22,RT4,10,20,1856244708RT4
18563,27-May-22,RT4,10,18,1856344708RT4
16563,27-May-22,RT4,12,18,1656344708RT4
16559,27-May-22,RT4,11,18,1655944708RT4
16562,27-May-22,RT4,3,6,1656244708RT4
17558,27-May-22,RT4,3,6,1755844708RT4
17562,27-May-22,RT4,3,6,1756244708RT4
19563,27-May-22,RT4,3,6,1956344708RT4
19558,27-May-22,RT4,3,7,1955844708RT4
19561,27-May-22,RT4,3,7,1956144708RT4
17561,27-May-22,RT4,3,4,1756144708RT4
16559,28-May-22,RT1,26,30,1655944709RT1
18560,28-May-22,RT1,24,30,1856044709RT1
19562,28-May-22,RT1,26,30,1956244709RT1
19563,28-May-22,RT1,22,30,1956344709RT1
17558,28-May-22,RT1,15,19,1755844709RT1
16558,28-May-22,RT1,17,19,1655844709RT1
17560,28-May-22,RT1,29,40,1756044709RT1
19558,28-May-22,RT1,25,40,1955844709RT1
19560,28-May-22,RT1,24,26,1956044709RT1
17561,28-May-22,RT1,24,26,1756144709RT1
16560,28-May-22,RT1,24,34,1656044709RT1
16561,28-May-22,RT1,16,18,1656144709RT1
16562,28-May-22,RT1,23,31,1656244709RT1
16563,28-May-22,RT1,39,41,1656344709RT1
17559,28-May-22,RT1,27,32,1755944709RT1
17562,28-May-22,RT1,13,20,1756244709RT1
17563,28-May-22,RT1,25,25,1756344709RT1
18558,28-May-22,RT1,12,15,1855844709RT1
18559,28-May-22,RT1,24,42,1855944709RT1
18561,28-May-22,RT1,31,33,1856144709RT1
18562,28-May-22,RT1,32,38,1856244709RT1
18563,28-May-22,RT1,19,27,1856344709RT1
19559,28-May-22,RT1,18,24,1955944709RT1
19561,28-May-22,RT1,26,36,1956144709RT1
17564,28-May-22,RT1,9,16,1756444709RT1
19562,28-May-22,RT2,23,23,1956244709RT2
18563,28-May-22,RT2,20,29,1856344709RT2
17561,28-May-22,RT2,32,36,1756144709RT2
17558,28-May-22,RT2,36,50,1755844709RT2
16562,28-May-22,RT2,33,43,1656244709RT2
16561,28-May-22,RT2,23,24,1656144709RT2
16558,28-May-22,RT2,19,22,1655844709RT2
19560,28-May-22,RT2,33,38,1956044709RT2
16563,28-May-22,RT2,31,38,1656344709RT2
16559,28-May-22,RT2,36,41,1655944709RT2
19559,28-May-22,RT2,30,41,1955944709RT2
19558,28-May-22,RT2,25,39,1955844709RT2
17559,28-May-22,RT2,38,39,1755944709RT2
16560,28-May-22,RT2,27,34,1656044709RT2
18562,28-May-22,RT2,31,34,1856244709RT2
18559,28-May-22,RT2,27,44,1855944709RT2
17563,28-May-22,RT2,40,44,1756344709RT2
17562,28-May-22,RT2,17,30,1756244709RT2
18558,28-May-22,RT2,23,30,1855844709RT2
17564,28-May-22,RT2,24,40,1756444709RT2
18561,28-May-22,RT2,34,40,1856144709RT2
18560,28-May-22,RT2,33,40,1856044709RT2
17560,28-May-22,RT2,34,45,1756044709RT2
19561,28-May-22,RT2,31,45,1956144709RT2
19563,28-May-22,RT2,35,45,1956344709RT2
19563,28-May-22,RT3,22,29,1956344709RT3
19562,28-May-22,RT3,26,29,1956244709RT3
19561,28-May-22,RT3,20,29,1956144709RT3
18562,28-May-22,RT3,27,29,1856244709RT3
17558,28-May-22,RT3,22,27,1755844709RT3
17562,28-May-22,RT3,18,27,1756244709RT3
19559,28-May-22,RT3,19,27,1955944709RT3
16559,28-May-22,RT3,31,32,1655944709RT3
17560,28-May-22,RT3,18,25,1756044709RT3
18561,28-May-22,RT3,24,25,1856144709RT3
16561,28-May-22,RT3,20,21,1656144709RT3
16563,28-May-22,RT3,17,20,1656344709RT3
17561,28-May-22,RT3,17,19,1756144709RT3
18558,28-May-22,RT3,19,26,1855844709RT3
18560,28-May-22,RT3,24,24,1856044709RT3
18563,28-May-22,RT3,16,23,1856344709RT3
19560,28-May-22,RT3,17,19,1956044709RT3
17563,28-May-22,RT3,15,16,1756344709RT3
17564,28-May-22,RT3,15,24,1756444709RT3
16558,28-May-22,RT3,8,8,1655844709RT3
18559,28-May-22,RT3,13,23,1855944709RT3
19558,28-May-22,RT3,13,21,1955844709RT3
16560,28-May-22,RT3,14,20,1656044709RT3
16562,28-May-22,RT3,14,18,1656244709RT3
17559,28-May-22,RT3,14,16,1755944709RT3
19559,28-May-22,RT4,2,3,1955944709RT4
17561,28-May-22,RT4,4,4,1756144709RT4
16560,28-May-22,RT4,5,7,1656044709RT4
16562,28-May-22,RT4,5,6,1656244709RT4
17558,28-May-22,RT4,5,6,1755844709RT4
19558,28-May-22,RT4,5,7,1955844709RT4
19561,28-May-22,RT4,5,7,1956144709RT4
19563,28-May-22,RT4,5,6,1956344709RT4
16561,28-May-22,RT4,9,10,1656144709RT4
17560,28-May-22,RT4,9,13,1756044709RT4
18561,28-May-22,RT4,9,9,1856144709RT4
17564,28-May-22,RT4,10,17,1756444709RT4
18560,28-May-22,RT4,13,15,1856044709RT4
19560,28-May-22,RT4,15,16,1956044709RT4
18559,28-May-22,RT4,12,19,1855944709RT4
17563,28-May-22,RT4,17,19,1756344709RT4
19562,28-May-22,RT4,14,14,1956244709RT4
17559,28-May-22,RT4,13,14,1755944709RT4
18558,28-May-22,RT4,13,20,1855844709RT4
18562,28-May-22,RT4,19,20,1856244709RT4
18563,28-May-22,RT4,13,18,1856344709RT4
16563,28-May-22,RT4,16,18,1656344709RT4
16559,28-May-22,RT4,18,18,1655944709RT4
17562,28-May-22,RT4,3,6,1756244709RT4
16558,28-May-22,RT4,3,3,1655844709RT4
16559,29-May-22,RT1,23,30,1655944710RT1
18560,29-May-22,RT1,25,30,1856044710RT1
19562,29-May-22,RT1,22,30,1956244710RT1
19563,29-May-22,RT1,19,30,1956344710RT1
17558,29-May-22,RT1,12,19,1755844710RT1
16558,29-May-22,RT1,14,19,1655844710RT1
17560,29-May-22,RT1,22,40,1756044710RT1
19558,29-May-22,RT1,19,40,1955844710RT1
19560,29-May-22,RT1,22,26,1956044710RT1
17561,29-May-22,RT1,19,26,1756144710RT1
16560,29-May-22,RT1,20,34,1656044710RT1
16561,29-May-22,RT1,11,18,1656144710RT1
16562,29-May-22,RT1,17,31,1656244710RT1
16563,29-May-22,RT1,34,41,1656344710RT1
17559,29-May-22,RT1,22,32,1755944710RT1
17562,29-May-22,RT1,9,20,1756244710RT1
17563,29-May-22,RT1,17,25,1756344710RT1
18558,29-May-22,RT1,8,15,1855844710RT1
18559,29-May-22,RT1,20,42,1855944710RT1
18561,29-May-22,RT1,26,33,1856144710RT1
18562,29-May-22,RT1,32,38,1856244710RT1
18563,29-May-22,RT1,17,27,1856344710RT1
19559,29-May-22,RT1,15,24,1955944710RT1
19561,29-May-22,RT1,23,36,1956144710RT1
17564,29-May-22,RT1,8,16,1756444710RT1
19562,29-May-22,RT2,19,23,1956244710RT2
18563,29-May-22,RT2,16,29,1856344710RT2
17561,29-May-22,RT2,27,36,1756144710RT2
17558,29-May-22,RT2,34,50,1755844710RT2
16562,29-May-22,RT2,25,43,1656244710RT2
16561,29-May-22,RT2,19,24,1656144710RT2
16558,29-May-22,RT2,16,22,1655844710RT2
19560,29-May-22,RT2,31,38,1956044710RT2
16563,29-May-22,RT2,27,38,1656344710RT2
16559,29-May-22,RT2,31,41,1655944710RT2
19559,29-May-22,RT2,28,41,1955944710RT2
19558,29-May-22,RT2,19,39,1955844710RT2
17559,29-May-22,RT2,33,39,1755944710RT2
16560,29-May-22,RT2,19,34,1656044710RT2
18562,29-May-22,RT2,28,34,1856244710RT2
18559,29-May-22,RT2,25,44,1855944710RT2
17563,29-May-22,RT2,30,44,1756344710RT2
17562,29-May-22,RT2,14,30,1756244710RT2
18558,29-May-22,RT2,20,30,1855844710RT2
17564,29-May-22,RT2,21,40,1756444710RT2
18561,29-May-22,RT2,27,40,1856144710RT2
18560,29-May-22,RT2,30,40,1856044710RT2
17560,29-May-22,RT2,27,45,1756044710RT2
19561,29-May-22,RT2,29,45,1956144710RT2
19563,29-May-22,RT2,27,45,1956344710RT2
19563,29-May-22,RT3,19,29,1956344710RT3
19562,29-May-22,RT3,20,29,1956244710RT3
19561,29-May-22,RT3,16,29,1956144710RT3
18562,29-May-22,RT3,24,29,1856244710RT3
17558,29-May-22,RT3,17,27,1755844710RT3
17562,29-May-22,RT3,13,27,1756244710RT3
19559,29-May-22,RT3,18,27,1955944710RT3
16559,29-May-22,RT3,27,32,1655944710RT3
16558,29-May-22,RT3,7,8,1655844710RT3
17560,29-May-22,RT3,17,25,1756044710RT3
18561,29-May-22,RT3,20,25,1856144710RT3
16561,29-May-22,RT3,17,21,1656144710RT3
18558,29-May-22,RT3,17,26,1855844710RT3
18560,29-May-22,RT3,18,24,1856044710RT3
19560,29-May-22,RT3,15,19,1956044710RT3
17563,29-May-22,RT3,13,16,1756344710RT3
17564,29-May-22,RT3,13,24,1756444710RT3
16563,29-May-22,RT3,14,20,1656344710RT3
17561,29-May-22,RT3,14,19,1756144710RT3
18563,29-May-22,RT3,14,23,1856344710RT3
16560,29-May-22,RT3,11,20,1656044710RT3
16562,29-May-22,RT3,11,18,1656244710RT3
17559,29-May-22,RT3,11,16,1755944710RT3
18559,29-May-22,RT3,11,23,1855944710RT3
19558,29-May-22,RT3,11,21,1955844710RT3
17562,29-May-22,RT4,2,6,1756244710RT4
19559,29-May-22,RT4,2,3,1955944710RT4
17558,29-May-22,RT4,4,6,1755844710RT4
16560,29-May-22,RT4,4,7,1656044710RT4
19558,29-May-22,RT4,4,7,1955844710RT4
19561,29-May-22,RT4,4,7,1956144710RT4
16561,29-May-22,RT4,8,10,1656144710RT4
17560,29-May-22,RT4,8,13,1756044710RT4
18561,29-May-22,RT4,7,9,1856144710RT4
17564,29-May-22,RT4,7,17,1756444710RT4
18560,29-May-22,RT4,12,15,1856044710RT4
19560,29-May-22,RT4,10,16,1956044710RT4
18559,29-May-22,RT4,9,19,1855944710RT4
17563,29-May-22,RT4,13,19,1756344710RT4
19562,29-May-22,RT4,9,14,1956244710RT4
17559,29-May-22,RT4,11,14,1755944710RT4
18558,29-May-22,RT4,11,20,1855844710RT4
18562,29-May-22,RT4,15,20,1856244710RT4
18563,29-May-22,RT4,11,18,1856344710RT4
16563,29-May-22,RT4,12,18,1656344710RT4
16559,29-May-22,RT4,15,18,1655944710RT4
16562,29-May-22,RT4,3,6,1656244710RT4
19563,29-May-22,RT4,3,6,1956344710RT4
17561,29-May-22,RT4,3,4,1756144710RT4
16558,29-May-22,RT4,3,3,1655844710RT4
19563,30-May-22,RT3,12,29,1956344711RT3
18560,30-May-22,RT1,15,30,1856044711RT1
19562,30-May-22,RT1,17,30,1956244711RT1
19563,30-May-22,RT1,13,30,1956344711RT1
17558,30-May-22,RT1,8,19,1755844711RT1
16558,30-May-22,RT1,10,19,1655844711RT1
17560,30-May-22,RT1,15,40,1756044711RT1
19558,30-May-22,RT1,17,40,1955844711RT1
19560,30-May-22,RT1,14,26,1956044711RT1
17561,30-May-22,RT1,14,26,1756144711RT1
16560,30-May-22,RT1,15,34,1656044711RT1
16561,30-May-22,RT1,9,18,1656144711RT1
16562,30-May-22,RT1,12,31,1656244711RT1
16563,30-May-22,RT1,20,41,1656344711RT1
17559,30-May-22,RT1,18,32,1755944711RT1
17562,30-May-22,RT1,10,20,1756244711RT1
17563,30-May-22,RT1,11,25,1756344711RT1
18558,30-May-22,RT1,7,15,1855844711RT1
18559,30-May-22,RT1,16,42,1855944711RT1
18561,30-May-22,RT1,17,33,1856144711RT1
18562,30-May-22,RT1,20,38,1856244711RT1
18563,30-May-22,RT1,11,27,1856344711RT1
19559,30-May-22,RT1,10,24,1955944711RT1
19561,30-May-22,RT1,14,36,1956144711RT1
17564,30-May-22,RT1,7,16,1756444711RT1
19562,30-May-22,RT2,12,23,1956244711RT2
18563,30-May-22,RT2,14,29,1856344711RT2
17561,30-May-22,RT2,22,36,1756144711RT2
17558,30-May-22,RT2,23,50,1755844711RT2
16562,30-May-22,RT2,16,43,1656244711RT2
16561,30-May-22,RT2,13,24,1656144711RT2
16558,30-May-22,RT2,11,22,1655844711RT2
19560,30-May-22,RT2,19,38,1956044711RT2
16563,30-May-22,RT2,20,38,1656344711RT2
16559,30-May-22,RT2,24,41,1655944711RT2
19559,30-May-22,RT2,22,41,1955944711RT2
19558,30-May-22,RT2,13,39,1955844711RT2
17559,30-May-22,RT2,21,39,1755944711RT2
16560,30-May-22,RT2,12,34,1656044711RT2
18562,30-May-22,RT2,17,34,1856244711RT2
18559,30-May-22,RT2,18,44,1855944711RT2
17563,30-May-22,RT2,20,44,1756344711RT2
17562,30-May-22,RT2,9,30,1756244711RT2
18558,30-May-22,RT2,12,30,1855844711RT2
17564,30-May-22,RT2,13,40,1756444711RT2
18561,30-May-22,RT2,19,40,1856144711RT2
18560,30-May-22,RT2,22,40,1856044711RT2
17560,30-May-22,RT2,19,45,1756044711RT2
19561,30-May-22,RT2,16,45,1956144711RT2
19563,30-May-22,RT2,18,45,1956344711RT2
16559,30-May-22,RT1,14,30,1655944711RT1
19562,30-May-22,RT3,13,29,1956244711RT3
19561,30-May-22,RT3,12,29,1956144711RT3
18562,30-May-22,RT3,14,29,1856244711RT3
17558,30-May-22,RT3,10,27,1755844711RT3
17562,30-May-22,RT3,9,27,1756244711RT3
19559,30-May-22,RT3,10,27,1955944711RT3
16559,30-May-22,RT3,17,32,1655944711RT3
16558,30-May-22,RT3,4,8,1655844711RT3
18559,30-May-22,RT3,7,23,1855944711RT3
16560,30-May-22,RT3,8,20,1656044711RT3
16562,30-May-22,RT3,8,18,1656244711RT3
17559,30-May-22,RT3,8,16,1755944711RT3
17563,30-May-22,RT3,8,16,1756344711RT3
19558,30-May-22,RT3,8,21,1955844711RT3
17564,30-May-22,RT3,8,24,1756444711RT3
18558,30-May-22,RT3,13,26,1855844711RT3
18561,30-May-22,RT3,13,25,1856144711RT3
19560,30-May-22,RT3,9,19,1956044711RT3
16563,30-May-22,RT3,10,20,1656344711RT3
17560,30-May-22,RT3,12,25,1756044711RT3
16561,30-May-22,RT3,11,21,1656144711RT3
17561,30-May-22,RT3,11,19,1756144711RT3
18560,30-May-22,RT3,11,24,1856044711RT3
18563,30-May-22,RT3,11,23,1856344711RT3
16560,30-May-22,RT4,2,7,1656044711RT4
17562,30-May-22,RT4,2,6,1756244711RT4
19563,30-May-22,RT4,2,6,1956344711RT4
16558,30-May-22,RT4,2,3,1655844711RT4
18561,30-May-22,RT4,4,9,1856144711RT4
17560,30-May-22,RT4,5,13,1756044711RT4
16561,30-May-22,RT4,6,10,1656144711RT4
17564,30-May-22,RT4,6,17,1756444711RT4
19559,30-May-22,RT4,1,3,1955944711RT4
18560,30-May-22,RT4,9,15,1856044711RT4
19560,30-May-22,RT4,8,16,1956044711RT4
18559,30-May-22,RT4,6,19,1855944711RT4
17563,30-May-22,RT4,10,19,1756344711RT4
19562,30-May-22,RT4,7,14,1956244711RT4
17559,30-May-22,RT4,8,14,1755944711RT4
18558,30-May-22,RT4,9,20,1855844711RT4
18562,30-May-22,RT4,10,20,1856244711RT4
18563,30-May-22,RT4,8,18,1856344711RT4
16563,30-May-22,RT4,10,18,1656344711RT4
16559,30-May-22,RT4,9,18,1655944711RT4
16562,30-May-22,RT4,3,6,1656244711RT4
17558,30-May-22,RT4,3,6,1755844711RT4
19558,30-May-22,RT4,3,7,1955844711RT4
19561,30-May-22,RT4,3,7,1956144711RT4
17561,30-May-22,RT4,3,4,1756144711RT4
16559,31-May-22,RT1,16,30,1655944712RT1
19562,31-May-22,RT1,15,30,1956244712RT1
19563,31-May-22,RT1,13,30,1956344712RT1
17558,31-May-22,RT1,10,19,1755844712RT1
16558,31-May-22,RT1,10,19,1655844712RT1
17560,31-May-22,RT1,18,40,1756044712RT1
19558,31-May-22,RT1,14,40,1955844712RT1
19560,31-May-22,RT1,12,26,1956044712RT1
17561,31-May-22,RT1,15,26,1756144712RT1
16560,31-May-22,RT1,16,34,1656044712RT1
16561,31-May-22,RT1,9,18,1656144712RT1
16562,31-May-22,RT1,12,31,1656244712RT1
16563,31-May-22,RT1,20,41,1656344712RT1
17559,31-May-22,RT1,14,32,1755944712RT1
17562,31-May-22,RT1,6,20,1756244712RT1
17563,31-May-22,RT1,15,25,1756344712RT1
18558,31-May-22,RT1,6,15,1855844712RT1
